"TIPO DE EMERGENCIA","Hora"
0,17
0,21
0,21
0,22
1,23
1,0
0,2
1,11
1,16
0,7
1,9
1,10
0,22
1,13
0,13
1,19
0,0
1,11
1,11
1,14
1,16
0,3
0,23
0,23
1,11
1,12
1,20
0,22
0,0
1,4
0,8
0,10
1,14
1,14
1,17
0,18
1,19
0,23
0,14
0,15
1,15
0,17
1,22
1,0
1,1
0,2
1,12
0,15
1,15
1,17
1,22
0,22
0,11
1,15
0,15
0,16
1,22
0,10
1,11
0,15
0,18
0,18
0,21
0,21
0,0
0,11
0,18
0,20
0,20
0,21
0,21
0,23
1,9
0,9
1,11
1,11
0,11
1,1
0,9
0,9
1,11
1,15
1,20
0,22
1,14
0,14
0,16
0,16
1,1
1,14
0,18
1,20
1,21
1,22
1,22
1,7
0,13
1,17
1,19
1,21
1,23
1,8
0,9
1,16
0,21
0,23
0,23
1,0
1,8
0,9
0,10
1,19
0,22
0,22
0,23
0,2
1,4
0,13
0,9
0,15
0,0
0,2
0,6
0,16
1,19
1,20
1,4
1,12
1,13
1,14
1,18
0,21
0,21
1,15
0,20
0,22
0,22
0,23
0,23
0,23
0,0
0,15
0,15
0,16
0,17
0,10
0,11
0,12
0,12
0,15
0,16
0,2
0,5
0,13
0,19
1,3
0,10
0,10
0,10
0,10
0,11
0,12
1,13
0,15
0,15
0,15
0,21
1,22
0,13
0,14
0,16
0,16
0,8
1,15
1,15
1,15
0,22
1,13
1,13
1,14
0,16
1,18
1,19
1,21
1,22
0,3
0,4
0,15
0,8
0,11
1,11
0,12
0,14
0,15
0,19
1,20
0,22
0,22
0,23
0,23
0,0
0,6
0,16
0,10
0,15
0,15
0,17
0,17
0,18
1,18
0,21
0,23
0,7
0,8
0,8
0,9
0,9
0,9
1,4
1,15
1,16
0,16
0,19
0,19
0,22
0,23
0,4
0,6
0,18
1,18
0,23
1,16
1,18
1,1
1,7
1,11
1,13
1,19
1,20
1,3
1,13
1,14
0,18
0,22
0,23
1,12
0,12
0,20
0,21
0,22
0,10
0,11
0,13
0,15
0,17
0,17
1,21
1,22
0,16
1,16
1,19
0,7
1,9
0,21
1,8
1,12
1,14
0,15
1,17
0,18
1,21
1,7
0,8
0,15
0,22
0,7
1,10
1,12
1,15
0,16
1,17
0,21
0,9
0,14
1,15
0,16
0,23
1,8
1,11
0,13
0,16
1,17
0,22
0,23
1,10
0,11
1,14
0,17
0,20
1,21
0,0
1,7
0,10
0,13
0,15
1,19
1,20
0,22
0,1
1,11
1,5
0,6
1,10
0,11
1,12
0,13
0,1
0,9
0,10
0,13
0,15
0,1
0,9
1,21
0,23
0,1
0,1
0,2
0,14
0,17
0,17
1,19
1,9
0,10
0,11
0,15
1,16
0,18
1,23
1,23
0,23
0,0
1,2
0,5
0,6
0,7
0,8
1,14
0,4
0,10
0,9
1,10
1,11
0,16
0,17
1,17
0,18
0,19
0,20
0,21
1,21
0,22
0,15
0,18
0,19
0,12
0,19
0,20
1,5
0,8
1,9
0,10
1,14
1,22
1,4
0,5
0,11
1,11
0,19
0,19
1,20
0,21
0,21
1,22
0,22
1,6
0,7
1,15
1,14
0,16
0,17
1,19
1,20
1,21
1,9
0,9
0,12
0,13
0,14
0,2
1,7
0,15
0,18
0,18
1,19
0,23
0,0
0,3
1,5
1,6
1,7
1,10
1,14
0,15
0,15
0,23
0,23
1,6
0,7
1,13
1,13
0,18
0,19
0,19
0,20
0,22
1,23
0,1
0,2
1,5
1,16
1,18
0,19
0,19
0,22
0,23
0,0
0,7
0,10
0,15
0,16
1,17
1,18
0,20
0,4
0,8
0,15
1,15
0,18
1,21
0,7
0,7
0,10
0,17
1,20
0,20
0,0
0,0
1,8
0,10
1,14
0,17
1,17
1,17
1,17
1,17
0,19
0,3
0,8
0,10
0,10
0,10
0,11
1,13
0,16
0,18
0,20
0,21
0,22
0,13
0,15
0,17
1,18
1,19
1,20
1,22
0,23
0,1
1,8
0,8
1,15
0,21
0,21
1,0
0,0
0,2
0,3
1,4
1,14
1,16
0,17
1,17
0,20
0,21
1,22
0,22
1,1
1,1
1,3
0,6
1,9
0,21
1,23
0,1
0,11
0,12
1,16
0,19
1,22
0,22
1,22
0,1
1,8
1,8
0,9
0,12
0,13
0,14
0,17
0,17
0,18
0,18
0,18
0,19
1,19
1,19
0,20
0,20
0,21
0,22
0,22
0,7
1,8
0,10
0,14
0,15
0,16
0,17
0,18
0,19
0,19
0,19
0,20
1,20
0,20
0,21
0,21
1,23
0,1
1,5
1,8
0,8
1,10
0,15
0,16
0,17
1,18
1,22
1,0
1,4
1,11
1,15
0,15
1,15
1,19
1,21
0,21
1,23
0,2
0,2
1,7
0,13
1,16
0,17
0,19
1,2
0,2
1,12
1,12
0,15
1,17
0,18
1,18
0,20
1,9
0,10
1,18
0,22
1,7
1,9
1,12
0,13
1,13
0,14
1,4
1,8
1,9
0,9
0,10
0,11
1,12
1,13
1,13
1,14
0,22
0,23
0,12
0,16
1,17
1,20
1,20
1,23
0,1
1,8
1,8
0,9
1,10
1,11
1,13
1,15
0,15
1,19
0,21
1,1
0,3
0,3
0,3
1,5
1,5
1,8
1,8
0,9
1,10
0,11
0,13
0,15
1,16
1,18
0,17
0,21
0,19
0,21
1,21
1,21
0,22
0,22
1,22
1,23
0,23
1,23
0,23
0,23
0,23
1,0
0,0
1,0
1,0
1,0
1,0
0,0
1,0
0,0
1,0
0,0
0,1
1,1
0,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0,2
1,2
1,2
1,2
1,2
1,2
1,2
0,2
1,2
1,2
1,2
1,2
1,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,3
1,3
1,3
0,3
1,3
1,3
0,3
0,3
0,3
1,3
0,3
1,3
1,3
0,4
1,4
0,4
0,4
0,4
1,4
0,4
1,4
0,4
1,4
0,4
1,4
0,4
1,4
0,4
1,4
1,4
0,5
1,5
0,5
0,5
1,5
0,5
0,5
1,5
1,5
0,5
0,5
0,5
1,5
0,5
0,5
0,6
1,6
1,6
1,6
1,6
1,6
0,7
1,7
1,7
1,7
0,7
1,7
0,7
1,7
1,7
0,7
1,8
0,8
0,8
1,8
1,8
0,8
0,8
0,8
0,8
0,8
0,8
1,8
0,9
0,9
1,9
1,9
1,9
0,9
1,10
1,10
1,10
1,10
1,10
1,10
0,10
0,10
1,10
1,10
1,10
1,10
1,10
0,11
1,11
0,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
0,12
1,12
1,12
0,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
0,13
1,13
1,13
1,13
1,13
1,13
0,13
1,13
1,14
1,14
1,14
1,14
1,14
1,14
0,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
0,14
0,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,14
1,15
1,15
1,15
1,15
1,15
0,15
0,15
0,15
0,15
0,15
0,15
0,16
0,16
0,16
1,16
0,16
0,16
1,16
1,16
1,16
1,16
0,17
1,17
1,17
1,17
1,17
1,17
0,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
0,18
1,18
1,18
1,18
1,18
1,19
1,19
1,19
1,19
0,19
0,19
1,20
0,20
0,20
0,20
1,20
0,20
1,20
1,20
0,20
0,20
0,20
0,20
0,20
1,20
1,20
0,20
1,20
1,20
1,20
1,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,21
0,21
1,21
0,21
1,21
1,21
0,21
1,21
0,21
1,21
0,21
1,21
1,21
0,21
0,21
1,21
1,21
1,21
1,21
1,21
1,21
0,21
1,22
0,22
1,22
0,22
0,22
1,22
0,22
1,22
1,22
0,22
1,22
1,22
0,22
1,22
0,22
0,22
0,22
0,22
1,22
1,22
0,22
0,22
0,23
0,23
1,0
1,0
1,1
1,1
1,1
1,1
1,1
0,1
0,1
0,1
0,2
0,5
1,6
1,6
1,6
0,7
0,7
1,7
1,7
0,7
0,7
1,7
1,7
1,7
1,7
1,8
1,8
1,8
1,8
1,8
1,8
0,8
1,8
0,8
0,8
0,8
1,8
0,8
0,8
1,8
0,8
0,9
1,9
1,9
1,9
1,9
1,9
1,9
0,9
1,9
1,9
0,9
1,9
0,9
0,9
0,9
0,9
1,9
1,9
1,9
1,9
0,9
0,9
1,9
1,9
0,10
0,10
1,10
1,10
1,10
1,10
0,10
1,10
0,10
0,10
0,10
0,10
0,11
0,11
1,11
0,11
0,11
0,11
0,11
0,11
1,11
0,11
0,11
0,11
0,11
0,12
0,12
0,12
0,12
1,12
1,12
0,12
0,12
0,12
1,12
1,12
1,12
0,12
0,13
0,13
0,13
0,13
3,13
0,13
1,13
1,13
0,13
1,13
1,13
0,13
0,14
0,14
0,14
0,14
1,14
0,14
0,14
0,14
0,14
1,14
0,14
0,14
0,14
1,14
0,15
0,15
1,15
0,15
0,15
1,15
0,15
0,15
1,15
0,15
0,15
0,15
1,15
0,15
0,15
1,15
1,15
1,15
1,15
0,15
1,15
1,15
1,16
1,16
0,16
0,16
0,16
0,16
0,16
0,16
0,16
1,16
1,16
0,16
1,16
0,16
0,16
0,16
1,16
0,16
1,16
1,17
0,17
1,17
0,17
1,17
1,17
1,17
1,17
0,17
1,17
0,17
1,17
1,17
1,17
0,17
0,17
1,17
0,17
0,18
1,18
1,18
1,18
0,18
1,18
0,18
1,18
1,18
1,18
0,18
1,18
1,18
1,18
1,18
0,18
1,18
1,18
0,18
1,18
1,18
1,18
0,18
1,18
1,18
0,18
1,18
1,18
1,18
0,18
1,18
0,18
0,18
1,18
0,18
0,18
0,18
0,18
0,19
1,19
0,19
0,19
1,19
0,19
0,19
1,19
0,19
0,19
1,19
0,19
0,19
0,19
0,19
0,19
1,19
1,19
1,19
1,19
1,19
1,19
1,19
0,19
0,19
1,19
0,19
1,19
0,19
0,19
0,19
1,19
1,20
1,20
0,20
0,20
0,20
0,20
0,20
0,20
1,20
0,20
0,20
0,20
1,20
1,20
1,20
1,20
1,20
1,20
1,20
1,20
1,20
1,20
0,20
0,20
0,20
1,20
0,20
0,20
0,20
0,21
0,21
0,21
0,21
3,21
1,21
0,21
1,21
1,21
1,21
0,21
1,21
1,21
0,21
0,22
1,22
0,22
0,22
1,22
0,22
1,22
1,22
1,22
0,22
1,22
1,22
0,22
0,23
0,23
0,23
0,23
0,23
0,23
0,23
1,23
0,23
0,23
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,1
0,1
0,1
0,2
1,2
0,2
1,2
0,2
1,2
0,2
0,3
0,3
1,3
1,3
1,4
1,4
0,4
0,4
0,4
0,5
0,5
1,5
1,5
1,5
1,5
1,6
0,6
0,6
1,6
1,6
0,7
0,7
0,7
0,7
0,7
1,7
1,7
1,8
0,8
1,8
1,8
1,8
0,8
1,8
1,8
0,9
1,9
0,9
1,9
0,9
0,9
1,9
1,9
1,9
1,9
1,9
1,9
1,9
1,9
1,9
0,9
1,10
1,10
1,10
0,10
1,10
1,10
1,10
1,10
0,10
0,10
0,10
1,10
1,10
0,10
1,10
1,10
1,11
0,11
0,11
1,11
1,11
1,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
0,11
1,11
1,11
1,11
0,11
0,11
0,11
1,12
1,12
0,12
1,12
0,12
0,12
0,12
1,12
1,12
1,12
0,12
1,12
0,12
1,12
1,12
1,12
0,12
0,12
0,12
0,12
0,13
0,13
0,13
0,13
0,13
1,13
1,13
1,13
0,13
0,13
0,13
0,13
0,13
0,13
0,13
1,13
0,13
0,13
0,13
0,14
1,14
0,14
0,14
0,14
0,14
0,14
0,14
0,14
0,14
0,14
0,14
1,14
0,14
0,14
0,14
0,14
0,15
0,15
0,15
0,15
0,15
0,15
0,15
0,15
1,15
0,15
0,15
1,15
1,15
0,15
0,15
1,15
1,15
0,15
0,15
0,15
0,15
0,15
0,16
0,16
0,16
0,16
1,16
0,16
0,16
0,16
0,16
0,16
1,16
0,16
0,16
0,16
1,16
1,16
1,16
0,16
1,16
0,16
1,17
0,17
1,17
1,17
0,17
1,17
1,17
1,17
0,17
0,17
1,17
1,17
0,17
1,17
1,17
1,17
1,17
0,17
0,17
1,18
0,18
0,18
0,18
0,18
0,18
0,18
1,18
1,18
0,18
1,18
1,18
0,18
0,18
0,18
0,18
0,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
0,18
1,18
1,18
1,18
0,18
1,18
1,18
0,18
1,19
1,18
0,19
0,19
1,19
1,19
0,19
1,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
1,19
0,19
0,19
0,19
1,19
0,19
1,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
1,19
0,20
0,20
0,20
0,20
0,20
0,20
1,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
0,20
1,20
1,20
1,20
1,20
0,20
1,20
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
1,21
0,21
1,21
1,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
1,21
0,21
1,21
1,21
1,21
1,21
0,21
0,22
0,22
1,22
1,22
1,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
1,22
0,22
1,22
1,22
1,22
0,22
0,22
1,22
1,22
1,22
1,23
0,23
1,23
1,23
1,23
0,23
0,23
0,23
1,23
0,23
0,23
0,23
1,23
0,23
1,0
0,0
1,0
0,0
1,0
1,0
0,0
0,0
0,1
0,1
1,1
1,2
1,2
0,2
1,2
0,3
0,3
0,3
1,3
0,4
1,4
1,5
1,5
1,5
1,5
0,5
1,5
0,5
1,5
1,5
0,5
0,6
0,6
1,6
1,6
0,7
0,7
1,7
1,7
1,7
1,8
1,8
1,8
1,8
1,8
0,8
1,8
1,8
1,8
1,8
0,8
0,8
1,8
1,8
1,8
1,9
0,9
1,9
1,9
1,9
1,9
0,9
1,9
0,9
0,9
0,9
0,9
1,9
0,9
0,9
1,9
1,9
0,10
0,10
1,10
0,10
1,10
1,10
0,10
0,10
1,10
0,10
0,10
0,10
0,10
0,10
0,10
0,10
0,10
1,10
0,10
0,11
0,11
0,11
1,11
0,11
0,11
0,11
1,11
0,11
0,11
0,11
1,11
0,11
0,11
1,12
0,12
0,12
1,12
0,12
0,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
0,12
1,12
1,12
0,12
0,12
0,12
0,12
0,12
0,12
0,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
0,12
0,12
0,12
1,13
0,13
0,13
1,13
1,13
0,13
1,13
0,13
1,13
0,13
0,13
1,13
0,13
0,13
1,13
1,13
0,13
0,13
0,13
1,13
0,13
1,13
0,13
1,13
1,14
0,14
0,14
1,14
1,14
1,14
0,14
1,14
0,14
0,14
1,14
0,14
1,14
1,14
0,14
0,14
0,14
0,14
1,14
0,14
1,14
1,14
0,14
1,14
0,14
1,14
0,14
1,14
1,14
1,14
0,14
1,15
1,15
0,15
1,15
1,15
1,15
1,15
1,15
0,15
1,15
1,15
1,15
1,15
0,15
1,15
0,15
0,15
1,15
0,15
1,15
0,15
0,15
1,15
1,15
0,15
0,15
1,15
1,15
0,15
1,15
0,15
0,15
1,15
1,15
1,16
1,15
0,15
1,16
1,16
0,16
1,16
1,16
1,16
0,16
1,16
1,16
0,16
0,16
1,16
0,16
1,16
1,16
1,16
1,16
0,16
1,16
0,16
1,16
1,16
1,16
1,16
1,16
0,16
0,16
0,16
1,16
1,16
0,16
0,16
0,16
1,16
0,16
0,16
0,16
0,17
1,17
1,17
0,17
1,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
1,17
0,17
0,17
0,17
1,17
0,17
1,17
0,17
0,18
0,18
1,18
1,18
0,18
0,18
0,18
1,18
1,18
0,18
0,18
0,18
1,18
1,18
1,18
0,18
1,18
1,18
1,18
0,18
0,18
1,18
1,18
0,18
0,18
0,18
0,18
0,18
0,18
0,18
1,18
1,18
0,18
1,18
1,18
0,19
0,19
0,19
0,19
0,19
0,19
1,19
1,19
0,19
0,19
0,19
1,19
1,19
0,19
0,19
1,19
0,19
0,19
1,19
0,19
1,19
0,19
1,19
0,19
1,19
0,19
1,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
0,19
1,19
0,19
0,19
0,19
0,20
1,20
1,20
0,20
0,20
1,20
0,20
1,20
0,20
0,20
0,20
1,20
1,20
0,20
1,20
0,20
0,20
1,20
0,20
0,20
0,20
1,20
0,20
0,20
0,20
0,20
0,20
1,20
0,20
3,20
0,20
0,20
0,20
1,20
0,20
0,20
0,20
0,20
0,20
0,21
0,21
0,21
0,21
1,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
0,21
1,21
0,21
0,21
0,22
0,22
0,22
1,22
1,22
0,22
0,22
0,22
0,22
1,22
1,22
0,22
0,22
1,22
0,22
0,22
0,22
1,22
0,22
1,22
0,23
0,23
0,23
0,23
0,23
0,23
1,23
1,23
1,23
0,23
0,23
0,23
1,23
0,23
0,23
0,23
0,23
1,23
1,23
0,23
0,23
0,23
0,23
1,23
0,23
0,23
0,23
1,23
0,23
0,23
0,23
0,0
1,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
1,1
1,1
1,1
1,1
0,1
0,1
1,1
0,1
0,1
0,1
3,1
0,1
1,1
1,1
1,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
1,2
1,2
1,2
0,2
0,2
1,3
1,3
0,3
0,3
0,3
1,3
0,3
1,3
0,3
1,3
1,3
1,3
1,3
1,3
1,3
0,3
1,3
1,3
1,3
1,3
0,4
1,4
1,4
1,4
0,4
0,5
0,5
0,5
0,5
0,5
0,5
0,5
1,6
0,6
1,6
1,6
1,6
0,7
0,7
0,7
1,7
0,7
1,7
1,7
0,7
1,8
0,8
0,8
0,8
0,8
0,8
1,9
1,9
1,9
0,9
1,9
1,10
1,10
1,10
0,10
0,10
0,10
0,10
0,10
1,10
0,10
0,11
1,11
1,11
0,11
0,11
1,11
0,11
0,11
1,11
1,11
1,11
0,11
1,11
1,11
0,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
1,11
0,11
1,11
0,11
1,11
1,11
1,11
1,11
0,12
0,12
0,12
1,12
0,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
0,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
1,13
0,13
0,13
1,13
0,13
0,13
0,13
0,13
0,13
0,13
1,13
1,13
1,13
1,13
1,13
1,13
0,13
0,13
1,14
1,14
1,14
0,14
1,14
1,14
1,14
1,14
1,14
1,14
0,14
0,14
1,14
1,14
0,14
1,14
1,14
0,14
0,14
1,14
0,14
1,14
0,14
1,14
0,14
0,14
0,14
0,14
1,14
0,14
1,14
0,14
1,14
1,14
0,14
0,14
1,14
0,14
1,14
1,14
1,14
1,14
1,14
1,14
0,14
0,14
0,15
1,15
0,15
1,15
1,15
0,15
1,15
0,15
1,15
0,15
1,15
1,15
0,15
0,15
0,15
1,15
0,15
1,15
0,15
1,15
1,15
1,15
0,15
0,15
0,15
0,15
0,15
0,15
1,15
1,15
0,15
1,15
0,15
2,15
1,15
1,15
1,15
1,16
1,16
0,16
1,16
0,16
1,16
1,16
1,16
1,16
1,16
0,16
1,16
0,16
0,16
0,16
0,16
0,16
0,16
1,16
1,16
0,16
0,16
0,16
1,16
0,17
0,17
0,17
0,17
0,17
1,17
0,17
0,17
0,17
0,17
0,17
0,17
1,17
1,17
0,17
0,17
0,17
0,17
0,17
1,17
0,17
1,17
0,17
1,17
0,18
0,18
1,18
1,18
0,18
0,18
1,18
0,18
0,18
0,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
0,18
1,18
0,18
1,18
0,18
0,18
0,18
0,18
0,18
1,18
0,18
0,18
0,19
1,19
0,19
1,19
1,19
1,19
0,19
1,19
1,19
1,19
1,19
1,19
0,19
1,19
1,19
1,19
1,19
1,19
0,19
0,19
1,19
0,19
1,19
0,19
1,19
1,19
0,19
0,19
0,19
0,19
0,19
1,19
1,19
1,19
0,19
0,19
0,19
1,19
1,19
1,19
1,19
0,19
0,19
1,19
0,19
1,19
1,19
0,19
0,19
1,20
1,20
1,20
0,20
0,20
0,20
0,20
1,20
0,20
1,20
1,20
1,20
1,20
1,20
0,20
0,20
0,20
1,20
0,20
0,20
1,20
0,20
0,20
1,20
1,20
1,20
1,20
0,20
0,20
0,20
0,20
1,20
0,20
0,21
1,21
1,21
1,21
0,21
0,21
0,21
1,21
0,21
1,21
1,21
1,21
1,21
1,21
1,21
0,21
0,21
0,21
1,21
0,21
1,21
0,21
0,21
1,21
1,21
1,21
1,21
1,21
1,21
0,22
1,22
1,22
1,22
0,22
0,22
0,22
0,22
1,22
1,22
0,22
1,22
0,22
1,22
1,22
1,22
1,22
0,22
0,22
0,22
1,22
0,22
1,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
0,22
1,22
0,22
0,23
0,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
0,23
0,23
1,23
1,23
0,23
0,23
1,23
1,23
1,23
1,23
1,23
1,23
1,23
0,23
1,23
1,23
1,23
0,23
1,23
1,23
0,23
1,23
1,23
1,23
1,23
1,23
1,23
0,23
0,23
1,23
1,23
0,23
0,23
0,23
0,23
1,23
0,23
1,23
0,23
0,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
1,0
1,0
1,0
0,0
0,0
1,0
1,0
0,0
1,0
1,0
0,0
1,0
0,0
1,0
1,0
1,0
0,0
1,0
1,0
1,0
0,1
1,1
1,1
1,0
1,1
1,1
1,1
1,1
1,1
0,1
0,1
0,1
1,1
0,1
1,1
0,1
1,1
1,1
1,1
1,1
1,1
0,1
1,2
0,2
1,2
0,2
1,2
1,2
0,2
1,2
1,2
0,2
1,2
0,2
1,2
1,2
1,2
1,2
1,2
0,2
1,2
0,3
1,3
1,3
0,3
0,3
0,3
2,3
0,3
0,3
0,3
0,3
0,3
0,3
0,4
0,4
1,4
1,4
1,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
0,4
1,4
0,5
1,5
0,5
0,5
0,5
0,5
1,5
0,5
1,5
1,5
0,5
0,5
0,5
1,5
1,5
1,5
1,5
1,5
0,5
0,5
0,5
0,5
1,5
1,5
0,5
1,6
1,6
1,6
0,6
0,6
0,6
1,6
0,6
0,7
0,7
1,7
0,7
0,7
0,7
1,8
0,8
0,8
0,8
0,8
1,8
0,9
1,9
0,9
1,9
0,9
1,9
1,9
1,9
1,9
1,9
0,10
0,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
1,10
0,11
1,11
1,11
1,11
0,11
1,11
0,11
1,11
0,11
0,11
0,11
0,12
1,12
1,12
1,12
1,12
1,12
1,12
1,12
0,12
1,13
1,13
1,13
1,13
1,13
1,13
0,13
0,13
0,13
1,13
0,13
0,13
1,14
0,14
1,14
0,14
1,14
0,14
1,14
0,14
0,14
0,14
0,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
0,15
0,15
1,15
1,15
1,15
1,15
0,15
0,15
1,16
1,16
1,16
1,16
1,16
0,16
1,16
1,16
1,16
0,16
1,16
0,16
0,16
1,16
1,16
0,16
1,16
0,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
0,16
1,16
1,16
1,16
1,16
1,17
1,17
0,17
1,17
1,17
0,17
0,17
0,17
1,17
1,17
1,17
0,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
0,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
1,17
0,17
1,17
0,17
0,17
1,17
1,18
0,18
0,18
0,18
0,18
0,18
0,18
0,18
0,18
1,18
0,18
1,18
0,18
1,18
1,18
2,18
0,18
0,18
0,18
0,18
0,19
0,19
0,19
1,19
1,19
1,19
1,19
1,19
1,19
1,19
1,19
1,19
1,19
1,19
1,19
1,19
0,19
0,19
0,19
0,19
1,19
0,19
1,19
0,19
1,19
0,20
0,20
1,20
0,20
0,20
0,20
0,20
0,20
1,20
1,20
0,20
1,20
1,20
0,20
1,20
0,20
1,20
0,20
0,20
1,20
0,20
1,20
1,20
1,20
1,20
1,20
0,20
1,20
0,20
0,20
0,20
0,20
1,20
1,20
1,20
1,20
1,20
0,20
1,20
1,20
0,20
1,20
1,20
0,20
0,20
0,20
1,20
1,20
1,20
1,20
0,21
1,21
1,21
1,21
1,21
1,21
0,21
1,21
1,21
1,21
0,21
1,21
0,21
0,21
0,21
1,21
1,21
0,21
1,21
1,21
0,21
1,21
1,21
1,21
1,21
0,21
1,21
0,21
1,21
1,21
0,21
0,22
0,22
1,22
1,22
1,22
0,22
0,22
1,22
0,22
1,22
0,22
0,22
1,22
0,22
1,22
1,22
0,22
1,22
0,22
1,22
0,22
0,22
1,22
1,23
0,23
0,23
0,23
1,23
1,23
0,23
0,23
0,0
0,0
1,1
0,1
1,1
1,1
1,1
1,1
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
0,3
1,3
0,3
0,4
1,5
1,5
1,5
0,6
0,6
1,6
0,6
1,6
0,6
0,7
0,7
1,7
1,7
0,7
0,7
1,7
1,7
0,8
1,8
1,8
0,8
0,8
0,8
0,8
0,8
0,8
1,8
0,8
1,8
0,8
1,8
0,8
1,8
0,9
1,9
1,9
0,9
1,9
1,9
1,9
1,9
0,9
0,9
0,9
1,9
1,9
0,9
1,9
1,9
1,9
1,10
1,10
0,10
0,10
1,10
1,10
1,10
0,10
0,10
1,10
0,10
0,10
0,10
0,10
1,10
0,10
1,10
1,10
1,10
1,11
1,11
0,11
0,11
0,11
0,11
1,11
0,11
1,11
1,11
1,11
1,11
1,12
0,12
1,12
1,12
0,12
0,12
1,12
0,12
1,12
1,12
1,12
0,12
1,12
0,12
0,12
0,12
0,12
0,12
0,12
0,12
0,12
0,12
0,12
0,12
0,12
0,13
1,13
0,13
0,13
1,13
1,13
1,13
1,13
1,13
0,13
1,13
1,13
1,13
0,13
1,13
1,13
0,13
1,13
1,13
1,13
1,13
1,13
1,13
0,14
1,14
0,14
0,14
1,14
0,14
0,14
0,14
1,14
1,14
0,14
1,14
1,14
1,14
0,14
0,14
0,14
0,14
0,14
0,14
1,14
1,14
0,14
0,14
0,14
1,15
0,15
1,15
0,15
0,15
1,15
0,15
0,15
0,15
0,15
0,15
1,15
1,15
1,15
0,15
0,15
1,15
1,15
0,16
1,16
1,16
0,16
0,16
1,16
0,16
1,16
1,16
0,16
1,16
0,16
1,16
0,16
1,16
1,16
1,16
1,16
0,16
1,16
1,17
1,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
0,17
1,17
1,17
0,17
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
0,18
0,18
1,18
0,18
0,18
1,18
1,18
1,18
0,18
1,18
0,18
1,18
0,18
0,18
0,18
1,18
1,18
1,18
1,18
1,18
0,18
1,18
0,18
0,18
0,19
3,19
0,19
0,19
1,19
0,19
0,19
1,19
0,19
1,19
0,19
0,19
0,19
1,19
0,19
0,19
0,19
1,19
0,19
0,19
0,19
